int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
29,26026,32176,0,0,0
25,27908,15765,0,0,0
8,21606,45366,0,0,0
0,28543,39730,68273,0,0
