int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
9,31285,59097,0,0,0
10,21941,4328,5616896,0,0
28,17717,30047,0,0,0
28,46480,51449,0,0,0
