int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
9,18041,22806,0,0,0
27,47874,30801,1,1,0
29,20468,11,0,0,0
3,63362,21,63383,0,0
