int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
26,20627,55895,1,1,0
0,37866,25,37891,0,0
27,3859,47505,0,0,0
30,18901,16,1,1,0
