int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
1,8170,33083,4294942383,0,0
27,64416,1,1,1,0
25,54330,5,0,0,0
26,170,17678,1,1,0
