int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
0,5366,8117,13483,0,0
29,9837,31,0,0,0
25,37723,7,0,0,0
32,38846,11363,11363,0,0
34,33366,46873,46873,0,0
3,60453,44801,61221,0,0
9,63047,27667,0,0,0
8,43142,33016,0,0,0
