int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
28,7601,59934,0,0,0
2,54474,50579,4441,0,0
8,3625,19,0,0,0
31,28759,1622,1622,0,0
