int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
29,16445,54267,0,0,0
30,39838,25,1,1,0
26,29594,28743,0,0,0
0,54536,11225,65761,0,0
