int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
26,898,12435,1,1,0
4,5769,4,0,0,0
9,39945,1978,0,0,0
28,60442,5805,1,1,0
