int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
25,41704,48504,1,1,0
28,11747,12,1,1,0
29,15428,7,0,0,0
30,55370,55170,1,1,0
