int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
28,16154,37893,0,0,0
29,7557,3421,0,0,0
25,61529,4,0,0,0
26,11182,31,0,0,0
