int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
0,45581,48604,94185,0,0
30,58911,18,1,1,0
27,31551,33384,0,0,0
1,7478,26,7452,0,0
