int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
3,17481,31670,32767,0,0
8,27682,28,0,0,0
8,61568,17,0,0,0
3,42570,27689,61035,0,0
