int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
34,7882,36457,36457,0,0
10,14586,13,119488512,0,0
25,48180,8,0,0,0
30,59552,44584,1,1,0
