int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
10,40909,59364,654544,0,0
9,2238,30,0,0,0
26,24431,3,0,0,0
4,9326,8,8,0,0
