int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
25,26559,40967,1,1,0
9,44033,17535,0,0,0
25,33832,16,0,0,0
32,3070,22,22,0,0
