int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
34,25919,49169,49169,0,0
32,13902,5,5,0,0
8,58835,29,0,0,0
33,48643,14,48643,1,0
