int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
4,16441,23608,16440,0,0
29,27867,26,0,0,0
8,12779,25,0,0,0
27,40683,18567,1,1,0
