int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
30,41904,55282,1,1,0
2,16946,9,16955,0,0
29,25183,21,0,0,0
34,54087,0,54087,1,0
