int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
27,8602,51573,0,0,0
10,30639,7722,31374336,0,0
9,26765,31,0,0,0
31,55032,14,14,0,0
