int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
34,3683,53884,53884,0,0
32,25096,16805,16805,0,0
8,15114,28,0,0,0
32,7146,17061,7146,1,0
