int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
27,30858,32328,0,0,0
26,24857,14,0,0,0
8,1753,50893,0,0,0
31,37159,28,28,0,0
