int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
34,18655,65305,65305,0,0
3,25702,31,25727,0,0
29,16,11,0,0,0
1,6192,24,6168,0,0
