int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,42173,0,1,1
0,1,42173,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
0,0,0,205,0,1
