int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,41879,0,1,1
0,1,41879,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
0,0,0,204,0,1
