int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,2858,0,1,1
0,1,2858,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
0,0,0,53,0,1
