int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,43854,0,1,1
0,1,43854,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
0,0,0,209,0,1
