int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,41182,0,1,1
0,1,41182,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
0,0,0,202,0,1
