int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,484,0,1,1
0,1,484,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
0,0,0,22,0,1
