int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,40177,0,1,1
0,1,40177,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
0,0,0,200,0,1
