int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,4041,0,1,1
0,1,4041,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
0,0,0,63,0,1
