int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,47655,0,1,1
0,1,47655,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
0,0,0,218,0,1
