int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,55416,0,1,1
0,1,55416,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
0,0,0,235,0,1
