int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,11224,0,1,1
0,1,11224,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
0,0,0,105,0,1
