int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,20416,0,1,1
0,1,20416,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
0,0,0,142,0,1
