int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,35,0,1,1
0,1,35,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
0,0,0,5,0,1
