int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,54275,0,1,1
0,1,54275,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
0,0,0,233,0,1
