int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,34023,0,1,1
0,1,34023,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
0,0,0,184,0,1
