int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,13464,0,1,1
0,1,13464,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
0,0,0,116,0,1
