int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,61267,0,1,1
0,1,61267,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
0,0,0,247,0,1
