int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,52598,0,1,1
0,1,52598,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
0,0,0,229,0,1
