int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,36317,0,1,1
0,1,36317,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
0,0,0,190,0,1
