int rst,int start,int in,int out,int error,int done
0,0,0,0,1,1
0,0,0,0,1,1
0,0,49418,0,1,1
0,1,49418,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
0,0,0,222,0,1
