int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
25,48771,59769,1,1,0
34,34392,6029,34392,1,0
26,21998,9,0,0,0
26,36113,52635,1,1,0
25,59984,23,0,0,0
8,44365,59965,0,0,0
27,31217,51649,0,0,0
