int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
10,3353,33959,429184,0,0
29,41854,34269,0,0,0
32,59790,0,0,0,0
8,32237,15268,2014,0,0
