int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
3,1669,48544,49061,0,0
30,17890,7105,1,1,0
9,46772,53755,0,0,0
25,61376,22,0,0,0
