int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
34,54708,65216,65216,0,0
33,32338,21,32338,1,0
26,57772,27897,0,0,0
10,59144,1,118288,0,0
