int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
34,24393,58337,58337,0,0
34,26615,7191,26615,1,0
28,27971,43770,0,0,0
10,36249,27,3355443200,0,0
