int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
25,7841,10063,1,1,0
2,18783,30,18753,0,0
8,16683,18296,0,0,0
33,60132,51800,60132,1,0
