int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
34,17817,43536,43536,0,0
28,56356,0,1,1,0
28,28482,49049,0,0,0
28,31899,51648,0,0,0
