int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
4,19967,36698,3418,0,0
31,46263,27,27,0,0
26,4177,29,0,0,0
1,2448,1,2447,0,0
