int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
29,0,0,1,1,1
29,1,0,0,0,0
29,0,1,0,0,0
29,7,7,1,1,1
29,65535,1,0,0,0
29,4294967295,1,0,0,0
29,2147483648,2147483648,1,1,1
29,31,31,1,1,1
29,12345,0,0,0,0
30,0,0,0,0,1
30,1,0,1,1,0
