int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
0,4305,13234,17539,0,0
30,64237,21,1,1,0
29,27818,33039,0,0,0
31,17549,8,8,0,0
