int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
31,58687,60725,58687,1,0
0,56907,26315,83222,0,0
29,19473,7047,0,0,0
8,57433,48866,14358,0,0
26,29681,36572,1,1,0
9,54863,3,6857,0,0
29,64186,10,0,0,0
1,4038,5,4033,0,0
