int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
33,58757,63373,63373,0,0
25,35960,15,0,0,0
26,57823,31461,0,0,0
31,29705,37783,29705,1,0
31,1473,47140,1473,1,0
28,52965,51564,1,1,0
28,20000,30555,0,0,0
8,26096,15,0,0,0
