int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
1,3606,61129,4294909773,0,0
2,49176,29,49157,0,0
8,12198,15,0,0,0
2,64985,2647,63374,0,0
