int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
8,38807,43661,4,0,0
28,63463,20835,1,1,0
25,26755,30,0,0,0
0,4147,3,4150,0,0
