int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
9,54470,61315,6808,0,0
0,55920,24,55944,0,0
27,20054,60349,0,0,0
4,41142,11,2,0,0
