int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
33,3356,10511,10511,0,0
4,44447,7701,3093,0,0
29,64022,0,0,0,0
4,13043,28790,12402,0,0
