int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
10,1600,12376,1073741824,0,0
30,19075,12,1,1,0
28,623,43305,0,0,0
29,35735,7,0,0,0
25,557,19484,1,1,0
34,60697,12,60697,1,0
29,19643,25,0,0,0
31,46901,6594,6594,0,0
