int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
4,14034,37570,4802,0,0
4,33425,13,1,0,0
26,27012,10,0,0,0
3,63527,28,63551,0,0
