int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
32,35931,47838,35931,1,0
30,46309,23134,1,1,0
8,13376,1118,0,0,0
28,11551,1,1,1,0
