int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
3,294,26258,26550,0,0
27,15049,9,1,1,0
29,50965,61840,0,0,0
32,37141,19,19,0,0
26,58807,19045,0,0,0
10,14976,56861,0,0,0
28,3021,16,1,1,0
9,14444,22,0,0,0
33,14248,26360,26360,0,0
