int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
30,31963,63810,1,1,0
2,16557,27,16566,0,0
27,30740,62724,0,0,0
9,52194,18707,0,0,0
9,41997,15824,0,0,0
25,31887,28662,0,0,0
1,9161,34307,4294942150,0,0
2,20538,14,20532,0,0
9,18731,20,0,0,0
9,15765,14997,0,0,0
